pse_exactobject  vanu_core                                 10000    1028.80    1012.78     165.78 1.00 1.00 1.00      0      0      0 "Drugaskan Core Complex"
pse_exactobject  vanu_cluster_palm                         10065    1125.93     793.50      74.18 1.00 1.00 1.00      0      0    625
pse_exactobject  vanu_cluster_pinwheel                     10066     979.97    1286.44      72.26 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_cluster_small                        10067     898.40    1112.72      89.71 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_tanktrap_heavy                       10068     920.57    1177.19      72.87 1.00 1.00 1.00      0      0  12252
pse_exactobject  vanu_tanktrap_light                       10069     879.95     987.55      73.05 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_tower_heavy                          10070    1103.00    1029.03      88.88 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_tower_light                          10071     941.01     944.79      87.46 1.00 1.00 1.00      0      0   1755
pse_exactobject  vanu_carport                              10072    1291.79    1168.91      76.75 1.00 1.00 1.00      0      0  12639
pse_exactobject  vanu_carport                              10073    1341.90     691.19      76.58 1.00 1.00 1.00      0      0    683
pse_exactobject  vanu_tanktrap_heavy                       10074     664.72     892.70      73.29 1.00 1.00 1.00      0      0  12496
pse_exactobject  vanu_cluster_pinwheel                     10075     878.38     675.58      72.14 1.00 1.00 1.00      0      0   8293
pse_exactobject  vanu_cluster_palm                         10076    1423.04     759.71      77.09 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_tanktrap_heavy                       10077    1370.92     639.03      73.37 1.00 1.00 1.00      0      0  12496
pse_exactobject  vanu_tanktrap_light                       10078    1416.95    1285.01      73.07 1.00 1.00 1.00      0      0   1695
pse_exactobject  vanu_cluster_aframe                       10079    1302.43    1097.76      76.49 1.00 1.00 1.00      0      0  15609
pse_exactobject  vanu_cluster_2way                         10080    1230.63    1283.85      76.74 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_cluster_aframe                       10081    1143.85     603.12      76.47 1.00 1.00 1.00      0      0   9318
pse_exactobject  vanu_carport                              10082     806.13    1402.19      76.57 1.00 1.00 1.00      0      0   6172
pse_exactobject  vanu_cluster_2way                         10083     626.41    1284.33      83.43 1.00 1.00 1.00      0      0  12961
pse_exactobject  vanu_cluster_small                        10084     945.04     914.31      96.28 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_cluster_aframe                       10085    1226.49     929.78      80.45 1.00 1.00 1.00      0      0   7102
pse_exactobject  vanu_cluster_pinwheel                     10086    1126.43     944.73      76.73 1.00 1.00 1.00      0      0  15770
pse_exactobject  vanu_cluster_aframe                       10087     977.51     806.16      84.45 1.00 1.00 1.00      0      0   7102
pse_exactobject  vanu_carport                              10088    1102.40     752.76      80.11 1.00 1.00 1.00      0      0   7924
pse_exactobject  vanu_cluster_2way                         10089    1268.03     853.64      96.45 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_tanktrap_light                       10090    1262.64     778.94      81.95 1.00 1.00 1.00      0      0   1269
pse_exactobject  vanu_cluster_small                        10091    1338.29     871.50      86.69 1.00 1.00 1.00      0      0   1794
pse_exactobject  vanu_cluster_aframe                       10092    1323.42     724.24      87.98 1.00 1.00 1.00      0      0   7102
pse_exactobject  vanu_cluster_small                        10093    1163.20     729.38      85.22 1.00 1.00 1.00      0      0   6199
pse_exactobject  vanu_cluster_aframe                       10094     799.90    1065.98      92.28 1.00 1.00 1.00      0      0  10197
pse_exactobject  vanu_cluster_palm                         10095     793.36    1245.65      89.43 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_cluster_pinwheel                     10096     747.64    1183.50      91.78 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_carport                              10097     936.45    1125.97      76.04 1.00 1.00 1.00      0      0  12848
pse_exactobject  vanu_cluster_small                        10098     776.62    1281.07      84.72 1.00 1.00 1.00      0      0  13479
pse_exactobject  vanu_tower_light                          10099    1303.08     965.25      79.83 1.00 1.00 1.00      0      0   7575
pse_exactobject  vanu_tower_heavy                          10100    1378.83    1192.41      86.36 1.00 1.00 1.00      0      0      0
pse_exactobject  ceiling_bldg_a                            10101    1260.11    1049.16     170.44 1.00 1.00 1.00      0      0   9600 "E7"
pse_exactobject  ceiling_bldg_g                            10102     828.34    1023.68     163.71 1.00 1.00 1.00      0      0      0 "W3"
pse_exactobject  ceiling_bldg_b                            10103    1014.06     873.97     162.94 1.00 1.00 1.00      0      0   3865 "S3"
pse_exactobject  ceiling_bldg_f                            10104    1059.44    1115.66     174.49 1.00 1.00 1.00      0      0   5258 "N2"
pse_exactobject  ceiling_bldg_e                            10105    1128.06     914.38     179.45 1.00 1.00 1.00      0      0   2024 "E1"
pse_exactobject  vanu_vehicle_station                      10106     739.86    1264.38      82.37 1.00 1.00 1.00      0      0  14989 "AT Plant North"
pse_exactobject  ground_bldg_z                             10107    1207.32     852.88      95.64 1.00 1.00 1.00      0      0   8192 "E4"
pse_exactobject  vanu_block_ramp_soldier                   10108     899.22    1042.40      65.97 1.00 1.00 1.00      0      0  16157
pse_exactobject  vanu_block_ramp_soldier                   10109     949.37     720.96      72.27 1.00 1.00 1.00      0      0   9103
pse_exactobject  vanu_block_ramp_soldier                   10110    1083.68     799.83      67.47 1.00 1.00 1.00      0      0    683
pse_exactobject  vanu_block_ramp_soldier                   10111    1198.07     914.39      71.07 1.00 1.00 1.00      0      0  14523
pse_exactobject  vanu_block_ramp_soldier                   10112     840.56    1176.56      63.17 1.00 1.00 1.00      0      0   3863
pse_exactobject  vanu_block_ramp_soldier                   10113     682.55    1325.72      66.17 1.00 1.00 1.00      0      0   7959
pse_exactobject  vanu_block_ramp_soldier                   10114     655.68    1221.18      68.60 1.00 1.00 1.00      0      0   7959
pse_exactobject  ground_bldg_d                             10115    1055.42    1072.41     100.30 1.00 1.00 1.00      0      0   8631 "N1"
pse_exactobject  ground_bldg_d                             10116     975.70     689.58      94.32 1.00 1.00 1.00      0      0  10505 "S5"
pse_exactobject  vanu_carport                              10117    1299.39    1391.60      76.63 1.00 1.00 1.00      0      0   7554
pse_exactobject  vanu_carport                              10118     640.41     976.57      76.32 1.00 1.00 1.00      0      0  12443
pse_exactobject  vanu_carport                              10119     964.61     640.64      76.38 1.00 1.00 1.00      0      0  13955
pse_exactobject  vanu_carport_cave                         10120    1400.31     975.36      76.00 1.00 1.00 1.00      0      0   4943
pse_exactobject  vanu_carport_cave                         10121    1407.23    1182.74      76.75 1.00 1.00 1.00      0      0   5630
pse_exactobject  vanu_tanktrap_heavy                       10122    1020.33    1001.64     115.39 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_cluster_small                        10123    1016.20    1203.96      94.94 1.00 1.00 1.00      0      0   2975
pse_exactobject  vanu_sentry_turret                        10124    1045.77    1094.90     100.30 1.00 1.00 1.00      0      0   4751
pse_exactobject  vanu_sentry_turret                        10125     989.24    1112.19      97.47 1.00 1.00 1.00      0      0   8846
pse_exactobject  vanu_sentry_turret                        10126    1143.93    1173.62     137.22 1.00 1.00 1.00      0      0   6225
pse_exactobject  vanu_sentry_turret                        10127    1106.40    1091.20     115.81 1.00 1.00 1.00      0      0  10323
pse_exactobject  vanu_block_ramp_soldier                   10128     906.07    1214.21      63.49 1.00 1.00 1.00      0      0  12125
pse_exactobject  vanu_sentry_turret                        10129     980.25    1277.41      81.61 1.00 1.00 1.00      0      0  11142
pse_exactobject  vanu_cluster_palm                         10130     885.51    1331.67      87.21 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_sentry_turret                        10131     740.28    1248.13     102.29 1.00 1.00 1.00      0      0  13927
pse_exactobject  vanu_vehicle_station                      10132    1304.12     799.11      82.67 1.00 1.00 1.00      0      0   6464 "AT Plant South"
pse_exactobject  vanu_sentry_turret                        10133     902.72    1114.55      95.42 1.00 1.00 1.00      0      0    163
pse_exactobject  vanu_sentry_turret                        10134    1015.66    1207.81     100.65 1.00 1.00 1.00      0      0   4751
pse_exactobject  vanu_cluster_small                        10135     931.42    1263.98      85.50 1.00 1.00 1.00      0      0   3276
pse_exactobject  vanu_cluster_palm                         10136     889.83    1210.83      76.74 1.00 1.00 1.00      0      0   8357
pse_exactobject  vanu_cluster_aframe                       10137     989.53    1166.18      90.60 1.00 1.00 1.00      0      0  10814
pse_exactobject  vanu_cluster_aframe                       10138     827.94    1261.20      96.10 1.00 1.00 1.00      0      0  15401
pse_exactobject  vanu_sentry_turret                        10139     809.59    1107.17     106.13 1.00 1.00 1.00      0      0  16221
pse_exactobject  vanu_sentry_turret                        10140     882.78    1056.81      89.36 1.00 1.00 1.00      0      0  12780
pse_exactobject  vanu_sentry_turret                        10141     883.18     900.09     123.26 1.00 1.00 1.00      0      0   3934
pse_exactobject  vanu_cluster_pinwheel                     10142     852.16    1026.80      79.70 1.00 1.00 1.00      0      0   1802
pse_exactobject  vanu_sentry_turret                        10143     933.25     896.94     108.78 1.00 1.00 1.00      0      0   1146
pse_exactobject  vanu_sentry_turret                        10144    1020.39     934.87      98.43 1.00 1.00 1.00      0      0  16057
pse_exactobject  vanu_cluster_aframe                       10145     903.42     938.16      87.46 1.00 1.00 1.00      0      0   9503
pse_exactobject  vanu_block_ramp_simple                    10146     956.21    1055.66      77.07 1.00 1.00 1.00      0      0   9189
pse_exactobject  vanu_cluster_aframe                       10147    1023.37     893.98      87.00 1.00 1.00 1.00      0      0   4500
pse_exactobject  vanu_tanktrap_heavy                       10148    1068.05     823.44      81.20 1.00 1.00 1.00      0      0  11798
pse_exactobject  vanu_cluster_small                        10149    1097.61     887.39      84.60 1.00 1.00 1.00      0      0   3760
pse_exactobject  vanu_sentry_turret                        10150    1025.30     832.79     109.90 1.00 1.00 1.00      0      0  14255
pse_exactobject  vanu_sentry_turret                        10151    1181.47     838.23     101.14 1.00 1.00 1.00      0      0   7372
pse_exactobject  vanu_sentry_turret                        10152    1239.40     851.24      95.64 1.00 1.00 1.00      0      0  13599
pse_exactobject  vanu_sentry_turret                        10153    1158.52     731.05      90.93 1.00 1.00 1.00      0      0   5242
pse_exactobject  vanu_sentry_turret                        10154    1338.97     750.30     102.59 1.00 1.00 1.00      0      0  12125
pse_exactobject  vanu_sentry_turret                        10155    1340.08     875.21      92.40 1.00 1.00 1.00      0      0   2129
pse_exactobject  vanu_sentry_turret                        10156    1212.43     868.94     120.92 1.00 1.00 1.00      0      0   5242
pse_exactobject  vanu_cluster_small                        10157    1219.14     997.71      96.55 1.00 1.00 1.00      0      0  11297
pse_exactobject  vanu_sentry_turret                        10158    1219.12     993.40     102.26 1.00 1.00 1.00      0      0  11305
pse_exactobject !vanu_equipment_term                      200000    1050.16     654.59      94.56 1.00 1.00 1.00      0      0   8684
pse_exactobject !vanu_equipment_term                      200001    1015.53     643.92      94.56 1.00 1.00 1.00      0      0   4587
pse_exactobject !vanu_equipment_term                      200002    1048.62     890.34      92.65 1.00 1.00 1.00      0      0   6717
pse_exactobject !vanu_equipment_term                      200003    1075.73     880.84      92.65 1.00 1.00 1.00      0      0  14911
pse_exactobject !vanu_equipment_term                      200004    1263.08     997.75     100.83 1.00 1.00 1.00      0      0   8191
pse_exactobject !vanu_equipment_term                      200005    1263.42    1014.84     100.83 1.00 1.00 1.00      0      0      0
pse_exactobject !vanu_equipment_term                      200006     901.33     949.30     176.04 1.00 1.00 1.00      0      0   8191
pse_exactobject !vanu_equipment_term                      200007     919.88     968.41     176.04 1.00 1.00 1.00      0      0  12289
pse_exactobject !vanu_equipment_term                      200008     867.18    1080.28      89.45 1.00 1.00 1.00      0      0    819
pse_exactobject !vanu_equipment_term                      200009     871.23    1068.00      89.45 1.00 1.00 1.00      0      0   9012
pse_exactobject !vanu_equipment_term                      200010    1007.58    1125.96      91.97 1.00 1.00 1.00      0      0   8191
pse_exactobject !vanu_equipment_term                      200011     996.15    1132.13      97.47 1.00 1.00 1.00      0      0   2129
pse_exactobject !vanu_equipment_term                      200012     968.73    1210.66     179.41 1.00 1.00 1.00      0      0    491
pse_exactobject !vanu_equipment_term                      200013     974.72    1169.48     179.41 1.00 1.00 1.00      0      0   8520
pse_exactobject !crystals_health_a                        200014     978.10     685.44      96.28 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_energy_a                        200015     973.29     693.69      96.28 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_energy_b                        200016     981.16     852.34     101.40 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_repair_b                        200017     989.85     856.29      96.40 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_repair_b                        200018    1009.39     891.04     168.44 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_health_a                        200019     997.47     936.40      98.43 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_energy_a                        200020     997.71     937.30      92.93 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_health_a                        200021    1207.19     849.69     106.62 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_repair_a                        200022    1207.37     855.28     106.62 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_energy_b                        200023    1214.79     841.47     101.14 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_energy_a                        200024    1136.86     934.16     179.44 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_health_a                        200025    1144.78     920.28     179.44 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_health_a                        200026    1256.20    1050.93     170.44 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_repair_a                        200027    1242.13    1056.84     170.44 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_health_a                        200028    1350.98    1147.12      89.94 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_repair_a                        200029    1355.19    1132.17      89.94 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_health_b                        200030    1055.56    1071.61     102.26 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_health_b                        200031    1069.99    1127.29     174.49 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_energy_a                        200032    1072.72    1136.35     179.49 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_health_b                        200033     828.19    1024.07     166.21 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_health_a                        200034     857.28    1126.68      87.35 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_energy_a                        200035     850.37    1137.01      87.35 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_repair_b                        200036     784.21    1114.95      97.55 1.00 1.00 1.00      0      0      0
pse_exactobject !crystals_energy_b                        200037     780.95    1102.97      97.55 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_health_a                         10159    1172.58     709.80      81.40 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_repair_a                         10160    1147.85     721.21      81.40 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_vehicle_b                        10161    1085.74     796.48      77.00 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_vehicle_a                        10162     981.45     618.72      72.29 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_vehicle_b                        10163    1261.36     704.71      72.29 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_vehicle_a                        10164     662.22     702.47      72.29 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_vehicle_a                        10165     634.69    1183.22      72.29 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_vehicle_b                        10166     887.93    1169.19      72.29 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_vehicle_a                        10167     822.91    1012.26      72.29 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_vehicle_a                        10168    1076.02    1292.78      72.29 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_vehicle_b                        10169    1126.04    1010.65      85.60 1.00 1.00 1.00      0      0      0
pse_exactobject  crystals_vehicle_a                        10170    1380.89    1277.35      72.29 1.00 1.00 1.00      0      0      0
pse_exactobject  Oshur_soldierA                            10171      64.00    -128.00       5.00 1.00 1.00 1.00      0      0      0
pse_exactobject  Oshur_soldierB                            10172      64.00    -128.00       5.00 1.00 1.00 1.00      0      0      0
pse_exactobject  Oshur_soldierC                            10173      64.00    -128.00       5.00 1.00 1.00 1.00      0      0      0
pse_exactobject  Oshur_soldierD                            10174      64.00    -128.00       5.00 1.00 1.00 1.00      0      0      0
pse_exactobject  vanu_wall_ramp                            10175    1181.83     730.08      78.14 1.00 1.00 1.00      0      0  10240
pse_exactobject  vanu_wall_ramp                            10176    1236.06     781.78      78.14 1.00 1.00 1.00      0      0   2047
pse_exactobject  tunnel_dead_end                           10177     288.00     896.00      72.50 1.00 1.00 1.00      0      0   8193
pse_exactobject  tunnel_dead_end                           10178    1072.00     192.00     112.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnel_dead_end                           10179    1792.00    1088.00      32.50 1.00 1.00 1.00      0      0      0
pse_exactobject  tunnel_dead_end                           10180     960.00    2080.00      92.50 1.00 1.00 1.00      0      0   4096
pse_exactobject  tunnelsuspensionbeam                      10181     288.00     736.00      72.50 1.00 1.00 1.00      0      0      0
pse_exactobject  tunnelsuspensionbeam                      10182     288.00     800.00      72.50 1.00 1.00 1.00      0      0      0
pse_exactobject  tunnelsuspensionbeam                      10183     384.00     672.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10184     320.00     864.00      72.50 1.00 1.00 1.00      0      0      0
pse_exactobject  tunnelsuspensionbeam                      10185     352.00     896.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10186     416.00     864.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10187     416.00     928.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10188     480.00     960.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10189     544.00     960.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10190     480.00     896.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10191     480.00     832.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10192     512.00     864.00      72.50 1.00 1.00 1.00      0      0   8191
pse_exactobject  tunnelsuspensionbeam                      10193     672.00     512.00      72.50 1.00 1.00 1.00      0      0   8191
pse_exactobject  tunnelsuspensionbeam                      10194     704.00     448.00      72.50 1.00 1.00 1.00      0      0   8191
pse_exactobject  tunnelsuspensionbeam                      10195     736.00     416.00      72.50 1.00 1.00 1.00      0      0   4095
pse_exactobject  tunnelsuspensionbeam                      10196     768.00     384.00      72.50 1.00 1.00 1.00      0      0      0
pse_exactobject  tunnelsuspensionbeam                      10197     800.00     352.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10198     864.00     352.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10199     896.00     320.00      72.50 1.00 1.00 1.00      0      0   8191
pse_exactobject  tunnelsuspensionbeam                      10200     960.00     320.00      72.50 1.00 1.00 1.00      0      0   8191
pse_exactobject  tunnelsuspensionbeam                      10201     960.00     384.00      72.50 1.00 1.00 1.00      0      0   8191
pse_exactobject  tunnelsuspensionbeam                      10202     992.00     448.00      72.50 1.00 1.00 1.00      0      0   8191
pse_exactobject  tunnelsuspensionbeam                      10203     928.00     288.00      72.50 1.00 1.00 1.00      0      0   4095
pse_exactobject  tunnelsuspensionbeam                      10204     928.00     288.00      72.50 1.00 1.00 1.00      0      0   4095
pse_exactobject  tunnelsuspensionbeam                      10205     896.00     256.00      72.50 1.00 1.00 1.00      0      0      0
pse_exactobject  tunnelsuspensionbeam                      10206     928.00     224.00      72.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10207    1120.00     224.00     112.50 1.00 1.00 1.00      0      0  12288
pse_exactobject  tunnelsuspensionbeam                      10208    1184.00     320.00     112.50 1.00 1.00 1.00      0      0   8191
pse_exactobject  tunnelsuspensionbeam                      10209    1216.00     384.00     112.50 1.00 1.00 1.00      0      0   8191
pse_exactobject  tunnelsuspensionbeam                      10210    1248.00     416.00     112.50 1.00 1.00 1.00      0      0   4095
pse_exactobject  tunnelsuspensionbeam                      10211    1312.00     416.00      92.50 1.00 1.00 1.00      0      0   4095
pse_exactobject  tunnelsuspensionbeam                      10212    1376.00     416.00      72.50 1.00 1.00 1.00      0      0   4095
